transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
239,01/01/2023,13:20:51,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
240,01/01/2023,13:21:23,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
241,01/01/2023,13:22:11,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
242,01/01/2023,13:22:45,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
243,01/01/2023,13:23:54,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
244,01/01/2023,13:24:29,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
245,01/01/2023,13:30:49,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
246,01/01/2023,13:32:07,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
247,01/01/2023,13:32:34,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
248,01/01/2023,13:34:12,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
249,01/01/2023,13:38:09,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
250,01/01/2023,13:38:11,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
251,01/01/2023,13:39:41,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
252,01/01/2023,13:40:47,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
253,01/01/2023,13:41:09,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
254,01/01/2023,13:42:10,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
255,01/01/2023,13:42:49,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
256,01/01/2023,13:42:58,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
257,01/01/2023,13:42:58,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
258,01/01/2023,13:43:18,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
259,01/01/2023,13:43:18,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
260,01/01/2023,13:43:41,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
261,01/01/2023,13:44:26,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
262,01/01/2023,13:47:51,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
263,01/01/2023,13:49:03,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
264,01/01/2023,13:50:09,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
265,01/01/2023,13:50:47,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
266,01/01/2023,13:51:56,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
267,01/01/2023,13:53:04,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
268,01/01/2023,13:53:31,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
269,01/01/2023,13:54:18,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
270,01/01/2023,13:55:04,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
271,01/01/2023,13:55:50,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
272,01/01/2023,13:56:15,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
273,01/01/2023,13:56:24,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
274,01/01/2023,13:57:34,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
275,01/01/2023,13:57:34,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
276,01/01/2023,13:58:10,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
277,01/01/2023,13:58:11,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
278,01/01/2023,13:59:58,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
279,01/01/2023,14:03:34,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
280,01/01/2023,14:03:34,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
281,01/01/2023,14:03:41,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
282,01/01/2023,14:07:12,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
283,01/01/2023,14:07:56,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
284,01/01/2023,14:08:03,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
285,01/01/2023,14:08:03,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
286,01/01/2023,14:11:14,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
287,01/01/2023,14:13:28,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
288,01/01/2023,14:19:57,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
289,01/01/2023,14:20:06,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
290,01/01/2023,14:20:08,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
291,01/01/2023,14:22:01,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
292,01/01/2023,14:22:38,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
293,01/01/2023,14:23:28,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
294,01/01/2023,14:23:28,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
295,01/01/2023,14:24:55,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
296,01/01/2023,14:24:55,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
297,01/01/2023,14:25:32,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
298,01/01/2023,14:25:39,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
299,01/01/2023,14:26:36,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
300,01/01/2023,14:29:05,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
301,01/01/2023,14:29:50,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
302,01/01/2023,14:29:50,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
303,01/01/2023,14:30:51,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
304,01/01/2023,14:30:58,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
305,01/01/2023,14:31:26,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
306,01/01/2023,14:32:20,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
307,01/01/2023,14:32:42,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
308,01/01/2023,14:32:54,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
309,01/01/2023,14:35:47,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
310,01/01/2023,14:36:23,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
311,01/01/2023,14:36:35,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
312,01/01/2023,14:37:48,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
313,01/01/2023,14:39:06,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
314,01/01/2023,14:39:48,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
315,01/01/2023,14:42:39,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
316,01/01/2023,14:43:13,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
317,01/01/2023,14:45:31,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
318,01/01/2023,14:46:09,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
319,01/01/2023,14:47:29,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
320,01/01/2023,14:47:29,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
321,01/01/2023,14:49:49,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
322,01/01/2023,14:51:19,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
323,01/01/2023,14:55:34,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
324,01/01/2023,14:58:07,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
325,01/01/2023,14:58:35,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
326,01/01/2023,15:02:04,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
327,01/01/2023,15:02:28,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
328,01/01/2023,15:06:27,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
329,01/01/2023,15:08:28,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
330,01/01/2023,15:09:37,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
331,01/01/2023,15:09:54,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
332,01/01/2023,15:10:10,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
333,01/01/2023,15:10:10,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
334,01/01/2023,15:12:22,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
335,01/01/2023,15:12:54,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
336,01/01/2023,15:14:19,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
337,01/01/2023,15:16:37,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
338,01/01/2023,15:18:56,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
339,01/01/2023,15:19:34,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
340,01/01/2023,15:21:05,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
341,01/01/2023,15:22:11,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
342,01/01/2023,15:24:01,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
343,01/01/2023,15:25:09,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
344,01/01/2023,15:27:11,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
345,01/01/2023,15:28:29,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
346,01/01/2023,15:28:54,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
347,01/01/2023,15:29:24,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
348,01/01/2023,15:29:24,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
349,01/01/2023,15:30:16,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
350,01/01/2023,15:30:27,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
351,01/01/2023,15:30:58,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
352,01/01/2023,15:30:58,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
353,01/01/2023,15:33:36,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
354,01/01/2023,15:33:36,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
355,01/01/2023,15:34:10,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
356,01/01/2023,15:34:10,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
357,01/01/2023,15:36:59,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
358,01/01/2023,15:39:44,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
359,01/01/2023,15:42:20,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
360,01/01/2023,15:45:16,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
361,01/01/2023,15:46:34,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
362,01/01/2023,15:51:15,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
363,01/01/2023,15:52:23,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
364,01/01/2023,15:52:23,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
365,01/01/2023,15:53:55,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
366,01/01/2023,15:55:45,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
367,01/01/2023,15:55:50,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
368,01/01/2023,15:58:55,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
369,01/01/2023,16:00:23,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
370,01/01/2023,16:02:07,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
371,01/01/2023,16:03:30,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
372,01/01/2023,16:03:54,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
373,01/01/2023,16:04:10,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
374,01/01/2023,16:06:04,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
375,01/01/2023,16:07:20,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
376,01/01/2023,16:08:59,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
377,01/01/2023,16:10:37,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
378,01/01/2023,16:12:00,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
379,01/01/2023,16:17:06,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
380,01/01/2023,16:17:52,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
381,01/01/2023,16:19:00,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
382,01/01/2023,16:19:17,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
383,01/01/2023,16:19:26,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
384,01/01/2023,16:20:07,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
385,01/01/2023,16:22:07,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
386,01/01/2023,16:22:38,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
387,01/01/2023,16:25:28,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
388,01/01/2023,16:27:42,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
389,01/01/2023,16:28:00,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
390,01/01/2023,16:28:57,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
391,01/01/2023,16:29:36,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
392,01/01/2023,16:30:12,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
393,01/01/2023,16:33:35,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
394,01/01/2023,16:35:11,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
395,01/01/2023,16:39:24,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
396,01/01/2023,16:39:27,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
397,01/01/2023,16:40:18,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
398,01/01/2023,16:40:19,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
399,01/01/2023,16:41:51,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
400,01/01/2023,16:43:33,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
401,01/01/2023,16:44:46,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
402,01/01/2023,16:47:05,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
403,01/01/2023,16:47:05,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
404,01/01/2023,16:48:31,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
405,01/01/2023,16:49:19,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
406,01/01/2023,16:49:19,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
407,01/01/2023,16:49:38,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
408,01/01/2023,16:52:13,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
409,01/01/2023,16:52:51,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
410,01/01/2023,16:56:48,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
411,01/01/2023,16:58:42,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
412,01/01/2023,16:58:42,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
413,01/01/2023,17:01:03,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
414,01/01/2023,17:01:31,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
415,01/01/2023,17:03:21,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
416,01/01/2023,17:05:44,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
417,01/01/2023,17:09:18,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
418,01/01/2023,17:10:34,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
419,01/01/2023,17:10:35,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
420,01/01/2023,17:11:58,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
421,01/01/2023,17:13:17,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
422,01/01/2023,17:16:17,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
423,01/01/2023,17:17:19,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
424,01/01/2023,17:17:22,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
425,01/01/2023,17:18:36,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
426,01/01/2023,17:19:08,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
427,01/01/2023,17:19:08,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
428,01/01/2023,17:19:11,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
429,01/01/2023,17:19:28,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
430,01/01/2023,17:19:49,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
431,01/01/2023,17:19:49,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
432,01/01/2023,17:20:02,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
433,01/01/2023,17:20:02,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
434,01/01/2023,17:22:36,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
435,01/01/2023,17:23:03,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
436,01/01/2023,17:23:04,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
437,01/01/2023,17:25:45,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
438,01/01/2023,17:26:15,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
439,01/01/2023,17:26:15,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
440,01/01/2023,17:28:42,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
441,01/01/2023,17:28:42,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
442,01/01/2023,17:29:25,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
443,01/01/2023,17:29:25,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
444,01/01/2023,17:34:47,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
445,01/01/2023,17:35:26,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
446,01/01/2023,17:35:26,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
447,01/01/2023,17:37:26,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
448,01/01/2023,17:40:50,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
449,01/01/2023,17:41:55,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
450,01/01/2023,17:41:55,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
451,01/01/2023,17:43:49,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
452,01/01/2023,17:44:28,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
453,01/01/2023,17:44:28,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
454,01/01/2023,17:44:48,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
455,01/01/2023,17:45:21,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
456,01/01/2023,17:46:21,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
457,01/01/2023,17:46:21,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
458,01/01/2023,17:49:04,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
459,01/01/2023,17:50:19,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
460,01/01/2023,17:50:30,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
461,01/01/2023,17:51:06,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
462,01/01/2023,17:54:11,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
463,01/01/2023,17:56:46,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
464,01/01/2023,17:58:01,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
465,01/01/2023,17:59:44,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
466,01/01/2023,17:59:44,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
467,01/01/2023,18:01:08,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
468,01/01/2023,18:02:00,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
469,01/01/2023,18:02:21,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
470,01/01/2023,18:03:13,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
471,01/01/2023,18:03:13,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
472,01/01/2023,18:04:34,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
473,01/01/2023,18:06:52,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
474,01/01/2023,18:06:52,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
475,01/01/2023,18:07:13,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
476,01/01/2023,18:08:53,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
477,01/01/2023,18:12:37,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
478,01/01/2023,18:13:32,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
